State,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
17,"Edgar County, Illinois",17603.0,44.5,47873.0,26344.0,2655.0,15.082656365392262,3.6755098562744988
17,"Bond County, Illinois",17034.0,40.4,54393.0,24473.0,2399.0,14.083597510860631,2.3599859105318775
17,"Boone County, Illinois",53638.0,38.3,62701.0,29029.0,5617.0,10.47205339498117,4.090383683209665
17,"Bureau County, Illinois",33619.0,43.7,54271.0,28332.0,4175.0,12.418572830839704,2.94476337785181
17,"Carroll County, Illinois",14704.0,47.4,50555.0,27605.0,1634.0,11.112622415669206,2.8495647442872687
17,"Coles County, Illinois",52540.0,34.3,41907.0,26060.0,10212.0,19.43661971830986,3.682908260373049
17,"Crawford County, Illinois",19214.0,42.5,47468.0,25955.0,2056.0,10.70053086291246,2.8052461746643074
17,"Jersey County, Illinois",22215.0,42.5,56320.0,27528.0,2009.0,9.043439117713257,3.1240153049741166
17,"Putnam County, Illinois",5771.0,47.5,64741.0,33697.0,507.0,8.78530583954254,2.8591232022179867
17,"De Witt County, Illinois",16176.0,42.8,55411.0,27866.0,2108.0,13.031651829871414,3.554648862512364
17,"Fayette County, Illinois",21980.0,41.4,44541.0,21844.0,3564.0,16.2147406733394,3.221110100090992
17,"Lee County, Illinois",34670.0,42.7,58319.0,28179.0,3699.0,10.669166426305162,2.7805018748197288
17,"Logan County, Illinois",29488.0,40.6,58271.0,26479.0,2327.0,7.891345632121541,2.523060227889311
17,"Macoupin County, Illinois",45960.0,43.1,53890.0,27255.0,5962.0,12.972149695387293,4.081810269799826
17,"Richland County, Illinois",15953.0,42.3,46454.0,25262.0,2348.0,14.718234814768381,3.0715225976305396
17,"Saline County, Illinois",24430.0,42.0,40722.0,22725.0,4920.0,20.139173147769135,5.079819893573475
17,"Washington County, Illinois",14260.0,43.0,54520.0,29687.0,1364.0,9.565217391304348,2.3211781206171107
17,"Montgomery County, Illinois",29173.0,42.4,47807.0,23172.0,3916.0,13.423370925170534,2.2726493675659
17,"Whiteside County, Illinois",56823.0,42.9,51969.0,28188.0,6207.0,10.92339369621456,3.0040652552663536
17,"Adams County, Illinois",66787.0,41.5,48454.0,27256.0,8513.0,12.746492580891491,2.805935286807313
17,"Clinton County, Illinois",37640.0,40.4,64543.0,30382.0,3200.0,8.501594048884165,2.008501594048884
17,"DeKalb County, Illinois",104473.0,30.7,58343.0,26511.0,17944.0,17.175729614350118,4.746680960630976
17,"Edwards County, Illinois",6570.0,43.6,49632.0,26549.0,746.0,11.354642313546423,3.105022831050228
17,"Jasper County, Illinois",9608.0,43.0,56523.0,25806.0,1167.0,12.146128226477934,2.1856786011656952
17,"Jefferson County, Illinois",38358.0,40.9,46109.0,24617.0,6733.0,17.553052818186558,3.863600813389645
17,"Vermilion County, Illinois",79207.0,40.2,44930.0,23416.0,15043.0,18.99200828209628,3.638567298344843
17,"Will County, Illinois",687727.0,37.3,80782.0,33731.0,50149.0,7.291992316718698,3.1932729120712144
17,"Williamson County, Illinois",67477.0,40.9,48600.0,26023.0,9906.0,14.680557819701528,3.137365324480934
17,"Clark County, Illinois",15924.0,43.0,52068.0,28495.0,2232.0,14.016578749058025,3.3345892991710624
17,"Douglas County, Illinois",19830.0,37.9,52261.0,26284.0,2379.0,11.99697428139183,2.612203731719617
17,"Effingham County, Illinois",34164.0,39.1,54655.0,29300.0,3798.0,11.116965226554267,2.3299379463763024
17,"Fulton County, Illinois",35733.0,42.5,48599.0,24269.0,5146.0,14.401253743038648,3.4841742926706405
17,"Greene County, Illinois",13311.0,42.7,44502.0,22836.0,2306.0,17.324017729697243,3.1778228532792427
17,"Hamilton County, Illinois",8259.0,43.6,47293.0,25945.0,1134.0,13.730475844533236,1.876740525487347
17,"Hardin County, Illinois",4161.0,46.8,39524.0,20025.0,676.0,16.246094688776736,8.940158615717376
17,"Henry County, Illinois",49649.0,42.7,55755.0,28443.0,6109.0,12.304376724606739,2.4733630083183953
17,"Johnson County, Illinois",12899.0,42.5,45743.0,20726.0,1472.0,11.411737343980153,2.6281107062562987
17,"Knox County, Illinois",51374.0,42.2,41972.0,23676.0,8541.0,16.625141121968312,2.8146533265854323
17,"Lake County, Illinois",704476.0,38.0,82613.0,42388.0,58251.0,8.268699004650266,3.2981961060419374
17,"Livingston County, Illinois",36812.0,41.6,54339.0,27318.0,4565.0,12.40084754971205,2.5670976855373246
17,"Massac County, Illinois",14594.0,43.8,42168.0,23434.0,2635.0,18.055365218582978,3.2547622310538578
17,"Scott County, Illinois",5109.0,43.7,48542.0,26918.0,738.0,14.44509688784498,4.4431395576433745
17,"Tazewell County, Illinois",134695.0,40.8,60874.0,32082.0,10556.0,7.836964994988678,2.5353576598982888
17,"Cass County, Illinois",12880.0,40.2,50156.0,25451.0,1666.0,12.934782608695652,3.548136645962733
17,"Warren County, Illinois",17429.0,39.1,47278.0,24840.0,2238.0,12.840667852429858,3.333524585461013
18,"Monroe County, Indiana",144436.0,28.8,45689.0,26738.0,31974.0,22.1371403251267,3.3301946883048545
18,"Fountain County, Indiana",16620.0,43.0,46669.0,25383.0,2047.0,12.316486161251504,2.966305655836342
18,"Elkhart County, Indiana",202924.0,35.4,52449.0,23817.0,27452.0,13.528217460724212,2.7719737438646983
18,"Starke County, Indiana",22966.0,41.7,45526.0,22153.0,3818.0,16.62457545937473,3.4616389445266917
18,"Crawford County, Indiana",10598.0,43.7,40067.0,19424.0,1851.0,17.46555953953576,1.8022268352519344
18,"Cass County, Indiana",38248.0,40.5,45558.0,23592.0,5170.0,13.517046642961724,3.082514118385275
18,"Greene County, Indiana",32431.0,42.8,49648.0,24744.0,4114.0,12.685393604884215,2.9107952267891832
18,"Marion County, Indiana",939964.0,34.3,44869.0,26284.0,182317.0,19.396168363894787,4.1752662867939625
18,"Wayne County, Indiana",66972.0,41.1,41813.0,23895.0,11727.0,17.510302813115928,3.0355969658961954
18,"Grant County, Indiana",67615.0,39.9,42046.0,21024.0,11878.0,17.56710789026104,3.57612955705095
17,"LaSalle County, Illinois",111151.0,41.8,54693.0,27959.0,14617.0,13.150578942159765,4.15380878264703
18,"Clay County, Indiana",26375.0,40.9,50924.0,24339.0,3584.0,13.588625592417062,2.4075829383886256
18,"Hendricks County, Indiana",158170.0,37.6,74245.0,33031.0,7832.0,4.95163431750648,2.4372510589871657
18,"Dubois County, Indiana",42379.0,40.2,57307.0,28302.0,4150.0,9.792585950588736,1.531418863116166
18,"Franklin County, Indiana",22835.0,42.3,55588.0,26267.0,2248.0,9.844536895117145,2.6932340705058024
18,"Hancock County, Indiana",72776.0,40.2,70973.0,31428.0,5037.0,6.921237770693636,2.1655490821149828
18,"Jackson County, Indiana",43779.0,38.2,49080.0,23260.0,6650.0,15.189931245574362,3.0174284474291326
18,"Howard County, Indiana",82457.0,41.5,47958.0,26294.0,13400.0,16.250894405568964,3.0828189238027095
18,"Ohio County, Indiana",5911.0,46.8,58359.0,27715.0,288.0,4.872272035188631,1.7763491794958552
18,"Owen County, Indiana",20957.0,44.6,48315.0,24220.0,3230.0,15.41251133272892,3.0347855131936825
18,"Parke County, Indiana",17062.0,42.2,44643.0,21636.0,2153.0,12.618684796624077,2.643300902590552
18,"Randolph County, Indiana",25203.0,42.1,44985.0,23427.0,4209.0,16.700392810379718,2.7139626234972027
18,"Whitley County, Indiana",33481.0,41.0,57041.0,28073.0,3117.0,9.309757773065321,1.8667303843971208
18,"Benton County, Indiana",8685.0,40.9,49183.0,23652.0,1271.0,14.634427173287277,2.0840529648819803
18,"Brown County, Indiana",15007.0,49.3,59292.0,31365.0,1566.0,10.435130272539482,2.8186846138468713
18,"Clinton County, Indiana",32455.0,38.2,51659.0,23722.0,4187.0,12.90093976274842,2.5974426128485595
18,"Putnam County, Indiana",37543.0,37.8,55295.0,23842.0,3696.0,9.844711397597422,2.3279972298431133
18,"Union County, Indiana",7225.0,43.3,45531.0,22527.0,583.0,8.069204152249135,1.9377162629757785
18,"Washington County, Indiana",27807.0,41.2,46861.0,23223.0,3644.0,13.104613946128673,3.2581724026324306
18,"Daviess County, Indiana",32777.0,34.6,48355.0,21794.0,4184.0,12.765048662171644,2.477346920096409
18,"Dearborn County, Indiana",49564.0,42.7,62905.0,30228.0,4925.0,9.936647566782343,3.0546364296666937
18,"Henry County, Indiana",48649.0,42.2,46131.0,23293.0,7253.0,14.90883676951222,3.1100330942054306
18,"Knox County, Indiana",37763.0,38.1,44837.0,23441.0,5512.0,14.596297963615179,2.7990360935307046
18,"Lawrence County, Indiana",45669.0,42.6,49985.0,25036.0,5150.0,11.2767960761129,2.4633777836168953
18,"Madison County, Indiana",129641.0,40.2,45432.0,23680.0,21454.0,16.548777007273934,3.156408852137827
18,"Perry County, Indiana",19229.0,41.9,49689.0,23003.0,2529.0,13.152009984918612,1.7161578865255604
18,"Pike County, Indiana",12471.0,43.9,50196.0,25648.0,1300.0,10.424184107128537,1.8603159329644776
18,"Pulaski County, Indiana",12761.0,41.8,47633.0,24445.0,1663.0,13.031894052190268,3.2912781130005486
18,"Posey County, Indiana",25599.0,42.5,60992.0,30763.0,2398.0,9.36755342005547,1.7383491542638385
18,"Steuben County, Indiana",34459.0,42.7,52749.0,26902.0,3325.0,9.649148263153313,2.562465538756203
18,"Warren County, Indiana",8269.0,44.6,58950.0,29312.0,762.0,9.215140887652678,2.406578788245253
18,"Vermillion County, Indiana",15644.0,43.2,45440.0,23891.0,2066.0,13.20634108923549,2.205318332907185
18,"Wells County, Indiana",27832.0,39.8,53038.0,25850.0,3011.0,10.818482322506467,1.5234262719172176
18,"Floyd County, Indiana",76481.0,39.9,59451.0,30663.0,8104.0,10.596095762346204,2.7013245119702933
18,"Allen County, Indiana",367747.0,35.7,51091.0,26932.0,53204.0,14.467555139810793,3.228306417183553
18,"Decatur County, Indiana",26480.0,38.8,52270.0,25548.0,2957.0,11.16691842900302,2.4697885196374623
18,"Delaware County, Indiana",115938.0,35.4,41208.0,23271.0,23018.0,19.85371491659335,3.9452120961203403
18,"Miami County, Indiana",36035.0,39.9,46666.0,22890.0,5363.0,14.882752879145276,3.593728319689191
18,"Jefferson County, Indiana",32293.0,40.6,50722.0,25429.0,4055.0,12.556900876350912,3.3412813922521907
18,"Jennings County, Indiana",27840.0,39.6,48362.0,22901.0,3815.0,13.70330459770115,2.9849137931034484
18,"Johnson County, Indiana",149359.0,37.3,65272.0,31101.0,13820.0,9.252873948004472,2.3861970152451475
18,"Morgan County, Indiana",69533.0,41.5,60317.0,27402.0,8073.0,11.610314526915278,2.899342758114852
18,"Gibson County, Indiana",33596.0,40.5,51149.0,27342.0,3497.0,10.408977259197524,1.7740207167519944
18,"Newton County, Indiana",14056.0,42.5,52193.0,24315.0,1932.0,13.745019920318725,3.414911781445646
18,"Orange County, Indiana",19623.0,41.3,42803.0,22715.0,2892.0,14.737807674667483,2.069000662487897
18,"St. Joseph County, Indiana",268613.0,36.5,48121.0,25893.0,44003.0,16.38156008830548,3.213917420229103
18,"Kosciusko County, Indiana",78720.0,38.0,57190.0,27884.0,8600.0,10.924796747967479,2.346290650406504
18,"Marshall County, Indiana",46752.0,39.8,51869.0,24289.0,5302.0,11.34069130732375,3.311088295687885
18,"Switzerland County, Indiana",10617.0,40.0,43468.0,21511.0,2065.0,19.44993877743242,2.9292643873033812
18,"Vanderburgh County, Indiana",181831.0,37.9,44815.0,26917.0,31506.0,17.327078440969913,2.591967266307725
18,"Blackford County, Indiana",12214.0,43.7,40622.0,22328.0,1534.0,12.559358113640085,3.1439331914196824
18,"Carroll County, Indiana",19994.0,42.3,56188.0,26589.0,2015.0,10.078023407022107,2.595778733620086
18,"Scott County, Indiana",23722.0,40.7,49243.0,24186.0,3198.0,13.481156732147374,2.5714526599780796
18,"Harrison County, Indiana",39450.0,42.7,53897.0,25993.0,5005.0,12.686945500633714,3.1660329531051965
18,"Huntington County, Indiana",36520.0,40.3,50063.0,24222.0,4057.0,11.108981380065718,2.0427163198247538
18,"LaPorte County, Indiana",110839.0,40.2,49921.0,25004.0,16924.0,15.268993765732278,3.6846236433024475
18,"Wabash County, Indiana",31848.0,42.0,49052.0,24700.0,3993.0,12.537678975131877,2.7725445867872396
18,"White County, Indiana",24279.0,42.0,51404.0,26275.0,2342.0,9.646196301330368,2.1582437497425757
18,"Jasper County, Indiana",33448.0,39.0,56574.0,24953.0,2898.0,8.664195168619948,2.5173403491987565
18,"Jay County, Indiana",21107.0,39.8,42878.0,20193.0,3705.0,17.553418297247358,2.8616098924527407
18,"Martin County, Indiana",10219.0,42.0,49372.0,25138.0,1330.0,13.014972110774048,2.0745669830707505
18,"Porter County, Indiana",167391.0,39.4,65979.0,31879.0,17954.0,10.725785735194844,2.8932260396317604
18,"Shelby County, Indiana",44339.0,41.3,57216.0,27317.0,4623.0,10.426486840027966,2.5891427411533865
18,"Ripley County, Indiana",28372.0,40.6,53698.0,25385.0,2916.0,10.277738615536444,2.921894825884675
18,"Spencer County, Indiana",20610.0,43.2,55280.0,29114.0,1964.0,9.52935468219311,2.8675400291120816
18,"Sullivan County, Indiana",20900.0,41.4,45031.0,22239.0,2934.0,14.038277511961722,2.416267942583732
18,"Tipton County, Indiana",15290.0,44.5,53931.0,28507.0,1414.0,9.247874427730542,1.9293655984303466
18,"Tippecanoe County, Indiana",186081.0,28.1,50486.0,25481.0,35575.0,19.11801849732106,2.709035312578931
18,"Vigo County, Indiana",107723.0,36.1,42030.0,22932.0,19632.0,18.224520297429518,3.772639083575467
18,"Warrick County, Indiana",61581.0,40.5,66080.0,33528.0,4656.0,7.560773615238467,1.7862652441499813
18,"Hamilton County, Indiana",309687.0,36.6,90582.0,44443.0,15322.0,4.947576101031041,1.8053712296609157
18,"DeKalb County, Indiana",42524.0,39.1,51374.0,26057.0,5262.0,12.374188693443703,2.4127551500329227
18,"LaGrange County, Indiana",38720.0,31.5,58336.0,22780.0,3489.0,9.010847107438016,1.2861570247933884
18,"Bartholomew County, Indiana",81024.0,38.1,57331.0,29955.0,9870.0,12.181575829383887,2.564672195892575
18,"Rush County, Indiana",16765.0,41.6,47955.0,23749.0,3027.0,18.05547271100507,2.1950492096629883
18,"Boone County, Indiana",63013.0,38.4,75591.0,42844.0,3820.0,6.062241124847254,1.7551933727960898
18,"Fulton County, Indiana",20296.0,41.9,47108.0,23557.0,2655.0,13.081395348837209,1.8821442648797793
18,"Lake County, Indiana",488694.0,38.6,52559.0,26590.0,80849.0,16.54389045087519,4.1260993586989
18,"Montgomery County, Indiana",38288.0,40.5,53075.0,25519.0,3734.0,9.752402841621397,2.235687421646469
18,"Noble County, Indiana",47421.0,38.5,52393.0,25260.0,4295.0,9.057168764893191,2.8805803336074733
18,"Adams County, Indiana",35018.0,33.3,48290.0,21534.0,6448.0,18.41338740076532,2.3330858415671942
18,"Clark County, Indiana",114893.0,38.8,52834.0,26875.0,10981.0,9.557588364826403,2.9697196521981324
18,"Fayette County, Indiana",23426.0,42.4,41476.0,22428.0,4188.0,17.877571928626313,3.376590113549048
19,"Delaware County, Iowa",17326.0,43.4,60534.0,30768.0,1570.0,9.061526030243565,1.408288121897726
19,"Jefferson County, Iowa",17945.0,40.9,44516.0,26630.0,2510.0,13.987183059348007,3.326831986625801
19,"Wayne County, Iowa",6405.0,43.3,42434.0,23367.0,1001.0,15.628415300546449,1.17096018735363
19,"Allamakee County, Iowa",13940.0,45.0,47895.0,27377.0,1550.0,11.119081779053085,1.7001434720229556
19,"Linn County, Iowa",220008.0,37.4,62702.0,32786.0,20280.0,9.217846623759137,2.103105341623941
19,"Scott County, Iowa",171493.0,38.1,57681.0,30798.0,20615.0,12.020898812196416,2.1306992122127433
19,"Dallas County, Iowa",80864.0,35.1,82719.0,42417.0,4345.0,5.373219232291254,1.3256826276216858
19,"O'Brien County, Iowa",13944.0,43.3,56314.0,32051.0,1328.0,9.523809523809524,1.2550200803212852
19,"Benton County, Iowa",25646.0,42.1,64061.0,32356.0,2182.0,8.508149419012712,1.8989316072681899
19,"Butler County, Iowa",14822.0,43.7,53937.0,28584.0,1369.0,9.236270408851707,1.6529483200647686
19,"Dubuque County, Iowa",96571.0,38.6,59150.0,30117.0,11051.0,11.443393979559081,2.1103643951082622
19,"Fremont County, Iowa",6985.0,46.0,54430.0,29813.0,748.0,10.708661417322835,1.560486757337151
19,"Hamilton County, Iowa",15201.0,42.6,55836.0,27963.0,1402.0,9.223077429116506,1.2170251957108085
19,"Pocahontas County, Iowa",6972.0,47.2,45969.0,27553.0,898.0,12.880091795754446,1.7641996557659207
19,"Taylor County, Iowa",6214.0,43.3,46825.0,27344.0,668.0,10.749919536530415,1.4161570646926296
19,"Union County, Iowa",12497.0,40.1,47597.0,25098.0,1682.0,13.45923021525166,2.240537729054973
19,"Van Buren County, Iowa",7308.0,44.0,47197.0,24952.0,1014.0,13.875205254515599,2.2441160372194857
19,"Worth County, Iowa",7502.0,44.4,50880.0,26781.0,741.0,9.877366035723806,3.3057851239669422
19,"Ringgold County, Iowa",4986.0,45.0,50642.0,27621.0,518.0,10.389089450461292,2.2462896109105497
19,"Adams County, Iowa",3785.0,47.7,49745.0,27022.0,418.0,11.043593130779392,2.087186261558785
19,"Adair County, Iowa",7192.0,45.7,49477.0,28861.0,661.0,9.190767519466073,1.5850945494994437
19,"Audubon County, Iowa",5711.0,48.3,48750.0,31523.0,614.0,10.751181929609526,1.4008054631413063
19,"Chickasaw County, Iowa",12140.0,44.2,50688.0,27973.0,1070.0,8.813838550247118,1.3509060955518946
19,"Clarke County, Iowa",9267.0,40.7,49718.0,25879.0,1394.0,15.04262436603,2.2661055357720947
19,"Davis County, Iowa",8834.0,37.5,52390.0,25747.0,1196.0,13.53860086031243,1.6300656554222324
19,"Dickinson County, Iowa",17000.0,48.7,59889.0,36588.0,1356.0,7.976470588235294,1.6470588235294117
19,"Ida County, Iowa",6965.0,44.7,51978.0,30192.0,701.0,10.064608758076094,1.665470208183776
19,"Johnson County, Iowa",144425.0,29.9,59965.0,33039.0,24026.0,16.635624026311234,1.9144884888350355
19,"Keokuk County, Iowa",10223.0,44.0,48399.0,26638.0,1130.0,11.053506798395775,2.670448987577032
19,"Monroe County, Iowa",7912.0,42.2,50179.0,25929.0,846.0,10.692618806875632,2.8185035389282103
19,"Tama County, Iowa",17236.0,43.2,56110.0,27074.0,1968.0,11.417962404270133,1.9494082153631933
19,"Wapello County, Iowa",35321.0,39.5,43329.0,23413.0,5862.0,16.596359106480563,3.114294612270321
19,"Sioux County, Iowa",34692.0,33.3,66022.0,27339.0,2544.0,7.333102732618471,1.1904761904761905
19,"Franklin County, Iowa",10326.0,42.4,48172.0,25248.0,1586.0,15.359287236103041,2.2467557621537866
19,"Calhoun County, Iowa",9814.0,45.1,46302.0,27370.0,1381.0,14.071734257183616,1.0699001426533523
19,"Carroll County, Iowa",20428.0,41.7,54563.0,29191.0,2053.0,10.049931466614451,1.346191501860192
19,"Cedar County, Iowa",18368.0,41.9,62555.0,30362.0,984.0,5.357142857142857,1.6659407665505226
19,"Cerro Gordo County, Iowa",43134.0,44.5,50569.0,31292.0,4773.0,11.065516761719293,2.1769369870635695
19,"Floyd County, Iowa",15904.0,44.6,48607.0,28323.0,2438.0,15.329476861167002,1.4461770623742454
19,"Greene County, Iowa",9046.0,45.7,52529.0,27968.0,892.0,9.860711916869334,3.2721644925934115
19,"Hardin County, Iowa",17239.0,44.4,52207.0,28445.0,1314.0,7.622251870758165,1.2587737107720864
19,"Louisa County, Iowa",11238.0,41.0,54393.0,27234.0,1222.0,10.873820964584446,2.0911194162662397
19,"Lucas County, Iowa",8600.0,44.8,47325.0,27234.0,828.0,9.627906976744185,2.0813953488372094
19,"Lyon County, Iowa",11745.0,38.0,62012.0,28356.0,566.0,4.819071945508727,1.2345679012345678
19,"Winnebago County, Iowa",10545.0,42.5,50072.0,26558.0,998.0,9.464201043148412,3.651019440493125
19,"Palo Alto County, Iowa",9110.0,42.3,50470.0,27902.0,618.0,6.783754116355653,0.6915477497255763
19,"Shelby County, Iowa",11772.0,46.9,55638.0,30799.0,1005.0,8.537206931702345,1.9622833843017329
19,"Appanoose County, Iowa",12547.0,45.1,40377.0,25543.0,2108.0,16.80082888339842,2.964852155893839
19,"Henry County, Iowa",19865.0,40.4,52275.0,26340.0,2255.0,11.351623458343822,2.7032469166876414
19,"Iowa County, Iowa",16231.0,41.8,58077.0,29881.0,1555.0,9.58043250569897,1.1336331710923542
19,"Jasper County, Iowa",36789.0,42.6,56363.0,27214.0,3171.0,8.619424284432847,2.264263774497812
19,"Page County, Iowa",15393.0,44.4,46708.0,25739.0,1963.0,12.752549860326122,1.9034626128759826
19,"Winneshiek County, Iowa",20575.0,41.0,60788.0,29052.0,1455.0,7.071688942891859,1.166464155528554
19,"Poweshiek County, Iowa",18428.0,40.7,51456.0,27679.0,1777.0,9.642934664640764,2.5233340568699805
19,"Pottawattamie County, Iowa",93287.0,39.6,56291.0,29085.0,10191.0,10.924351731752548,2.486948878193103
19,"Marshall County, Iowa",40476.0,38.5,52752.0,25693.0,4422.0,10.924992588200414,2.631188852653424
19,"Clayton County, Iowa",17711.0,46.5,51114.0,27719.0,1806.0,10.197052679125967,1.5922308170063801
19,"Boone County, Iowa",26381.0,41.4,57906.0,30190.0,2426.0,9.19601228156628,2.3994541526098327
19,"Bremer County, Iowa",24741.0,39.2,65440.0,32105.0,1781.0,7.19857726041793,1.9683925467846894
19,"Buena Vista County, Iowa",20369.0,35.1,52784.0,26345.0,2654.0,13.029603809710835,2.685453385045903
19,"Howard County, Iowa",9321.0,41.8,51422.0,27906.0,1051.0,11.275614204484498,1.501984765583092
19,"Emmet County, Iowa",9661.0,42.5,47419.0,29396.0,1212.0,12.54528516716696,2.0701790704895973
19,"Guthrie County, Iowa",10664.0,45.7,56306.0,30646.0,1063.0,9.968117029257314,1.837959489872468
19,"Hancock County, Iowa",10971.0,44.5,57840.0,29147.0,976.0,8.896180840397411,0.8659192416370431
19,"Humboldt County, Iowa",9586.0,43.0,48847.0,29587.0,1226.0,12.789484665136658,1.6795326517838514
19,"Madison County, Iowa",15720.0,40.8,60077.0,31449.0,1132.0,7.201017811704834,2.8053435114503817
19,"Marion County, Iowa",33127.0,39.5,57917.0,27815.0,2932.0,8.850786367615541,1.9229027681347541
19,"Washington County, Iowa",22095.0,40.8,59157.0,28397.0,1983.0,8.974881194840462,1.9189861959719394
19,"Wright County, Iowa",12864.0,44.3,48935.0,28200.0,1585.0,12.32120646766169,2.8296019900497513
19,"Cass County, Iowa",13327.0,44.6,45637.0,26427.0,1970.0,14.782021460193592,1.253095220229609
19,"Cherokee County, Iowa",11577.0,46.3,53998.0,30973.0,1307.0,11.28962598255161,1.7880279865250064
19,"Crawford County, Iowa",17131.0,37.6,51091.0,27270.0,3136.0,18.30599497986107,3.1405055163154514
19,"Des Moines County, Iowa",39876.0,42.5,47524.0,27168.0,5985.0,15.009027986758953,2.866385795967499
19,"Fayette County, Iowa",20139.0,43.7,48412.0,27020.0,2472.0,12.274690898257113,1.8223347733253885
19,"Harrison County, Iowa",14196.0,44.0,57558.0,29332.0,1452.0,10.228233305156381,0.9016624401239786
19,"Kossuth County, Iowa",15166.0,45.8,54868.0,29949.0,1488.0,9.811420282210207,1.068178821047079
19,"Mills County, Iowa",14933.0,42.1,67949.0,31309.0,1344.0,9.00020089734146,1.6205718877653519
19,"Monona County, Iowa",8865.0,46.7,41598.0,26829.0,1284.0,14.483925549915398,1.6130851663846588
19,"Muscatine County, Iowa",42923.0,38.1,56398.0,28028.0,4442.0,10.348764065885423,1.821867064277893
19,"Osceola County, Iowa",6149.0,44.0,53604.0,26776.0,689.0,11.20507399577167,0.8781915758659945
19,"Polk County, Iowa",467235.0,35.2,63530.0,33524.0,53570.0,11.465322589275203,2.659047374447548
19,"Webster County, Iowa",36945.0,39.6,42148.0,24629.0,5539.0,14.99255650290973,2.698606035999459
19,"Story County, Iowa",95888.0,25.9,52671.0,27392.0,18822.0,19.62915067578842,2.4841481728683465
19,"Woodbury County, Iowa",102397.0,35.6,51350.0,25699.0,13969.0,13.6420012305048,2.5215582487768198
19,"Black Hawk County, Iowa",132960.0,34.9,50916.0,27669.0,20292.0,15.26173285198556,2.888086642599278
19,"Grundy County, Iowa",12354.0,42.4,65170.0,35662.0,697.0,5.641897361178565,1.4974906912740813
19,"Jackson County, Iowa",19409.0,44.6,51806.0,27672.0,2293.0,11.814106857643361,2.4473182544180534
19,"Jones County, Iowa",20468.0,43.6,58391.0,29653.0,1745.0,8.525503224545632,2.0764119601328903
19,"Lee County, Iowa",34785.0,43.3,48266.0,24408.0,5504.0,15.822912174787984,3.7861147046140577
19,"Mitchell County, Iowa",10663.0,43.7,53675.0,27407.0,870.0,8.159054675044546,1.8099971865328708
19,"Montgomery County, Iowa",10239.0,44.5,43674.0,25005.0,1653.0,16.144154702607675,3.408535989842758
19,"Warren County, Iowa",48630.0,38.2,71514.0,33013.0,2903.0,5.969566111453835,2.097470697100555
19,"Sac County, Iowa",9936.0,45.9,53254.0,29502.0,913.0,9.188808373590982,2.0933977455716586
19,"Mahaska County, Iowa",22301.0,39.7,50568.0,26575.0,3116.0,13.97246760234967,2.8967310882920048
19,"Plymouth County, Iowa",25027.0,40.5,61316.0,30686.0,2251.0,8.99428617093539,1.5543213329604029
19,"Buchanan County, Iowa",21101.0,38.7,59348.0,30974.0,1621.0,7.682100374389839,1.649210937870243
19,"Clay County, Iowa",16387.0,42.2,48978.0,28514.0,1879.0,11.466406297674986,1.7635930920851894
19,"Clinton County, Iowa",47587.0,42.2,50295.0,28091.0,6094.0,12.806018450417131,2.111921323050413
19,"Decatur County, Iowa",8105.0,36.5,41042.0,21110.0,1403.0,17.31030228254164,2.4676125848241828
20,"Smith County, Kansas",3693.0,51.6,45357.0,28122.0,483.0,13.078797725426483,1.4351475764960737
20,"Grant County, Kansas",7716.0,32.6,57474.0,26138.0,765.0,9.914463452566096,2.2809745982374285
20,"Jackson County, Kansas",13322.0,41.4,53592.0,25920.0,1295.0,9.720762648251013,2.7923735174898665
20,"Kingman County, Kansas",7576.0,45.5,57593.0,30927.0,568.0,7.497360084477297,2.3891235480464625
20,"Logan County, Kansas",2790.0,40.4,49926.0,28549.0,246.0,8.817204301075268,1.5412186379928314
20,"Cherokee County, Kansas",20501.0,41.4,41101.0,21006.0,2759.0,13.45788010340959,2.4096385542168677
20,"Nemaha County, Kansas",10095.0,40.4,53368.0,27438.0,1053.0,10.430906389301635,0.9311540366518078
20,"Pottawatomie County, Kansas",23188.0,35.2,64410.0,27978.0,2207.0,9.517854062446093,1.9018457823011903
20,"Wyandotte County, Kansas",163227.0,33.7,42783.0,20192.0,34641.0,21.22259185061295,4.071017662519068
20,"Butler County, Kansas",66260.0,38.1,62324.0,28478.0,6845.0,10.330516148505886,2.2441895562933896
20,"Clay County, Kansas",8203.0,43.0,55434.0,28115.0,757.0,9.228331098378641,1.7188833353651103
20,"Lincoln County, Kansas",3121.0,46.6,48693.0,25667.0,250.0,8.010253123998718,3.043896187119513
20,"Saline County, Kansas",55334.0,37.9,49728.0,27951.0,6799.0,12.287201359019772,2.204792713340803
20,"Sumner County, Kansas",23336.0,40.7,52695.0,25393.0,2691.0,11.53153925265684,2.46828933836133
20,"Trego County, Kansas",2899.0,49.4,55197.0,33233.0,136.0,4.69127285270783,0.48292514660227664
20,"Wabaunsee County, Kansas",6918.0,43.4,58947.0,25790.0,414.0,5.98438855160451,2.168256721595837
20,"Wilson County, Kansas",8858.0,44.0,44468.0,25107.0,1441.0,16.26778053736735,2.5626552269135243
20,"Woodson County, Kansas",3178.0,48.6,36493.0,21419.0,642.0,20.201384518565135,2.7690371302706103
20,"Mitchell County, Kansas",6230.0,43.7,44591.0,26108.0,882.0,14.157303370786517,1.8298555377207062
